141,test.mp4,0,person,0.407437,0.406325,0.11062,0.281927,0.384708
141,test.mp4,0,person,0.419962,0.675777,0.376744,0.481139,0.358056
142,test.mp4,0,person,0.481735,0.563733,0.224022,0.687826,0.763321
143,test.mp4,3,motorbike,0.441218,0.721865,0.321195,0.459958,0.712464
143,test.mp4,0,person,0.482118,0.564009,0.242294,0.723009,0.909422
144,test.mp4,3,motorbike,0.44504,0.719776,0.295538,0.491551,0.944366
144,test.mp4,0,person,0.448328,0.562945,0.281055,0.751529,0.934466
145,test.mp4,3,motorbike,0.446381,0.712732,0.284047,0.505546,0.962646
145,test.mp4,0,person,0.478359,0.559295,0.248481,0.765204,0.977719
146,test.mp4,3,motorbike,0.443071,0.713394,0.294419,0.509918,0.954762
146,test.mp4,0,person,0.44384,0.56943,0.273457,0.756093,0.931174
147,test.mp4,17,horse,0.442113,0.667273,0.315755,0.545939,0.534834
147,test.mp4,3,motorbike,0.443806,0.716689,0.306249,0.463843,0.27822
147,test.mp4,0,person,0.439008,0.569714,0.291134,0.748401,0.639857
148,test.mp4,3,motorbike,0.444805,0.673174,0.306121,0.535693,0.804454
148,test.mp4,17,horse,0.444805,0.673174,0.306121,0.535693,0.824775
148,test.mp4,0,person,0.444232,0.562829,0.264296,0.767127,0.833134
149,test.mp4,17,horse,0.470736,0.670452,0.307498,0.53271,0.463374
149,test.mp4,3,motorbike,0.450869,0.671812,0.286438,0.547815,0.773707
149,test.mp4,0,person,0.445662,0.570946,0.267575,0.708929,0.367924
150,test.mp4,,,,,,,
151,test.mp4,3,motorbike,0.449259,0.660818,0.265169,0.5686,0.447875
151,test.mp4,0,person,0.474583,0.575713,0.252071,0.751009,0.862036
152,test.mp4,24,backpack,0.408684,0.780608,0.172877,0.336182,0.320921
152,test.mp4,3,motorbike,0.44784,0.648409,0.268284,0.591402,0.291699
152,test.mp4,0,person,0.479586,0.576794,0.244898,0.774702,0.95605
153,test.mp4,3,motorbike,0.443066,0.646414,0.269112,0.608485,0.610208
153,test.mp4,0,person,0.478511,0.580465,0.247636,0.777385,0.966183
154,test.mp4,3,motorbike,0.448078,0.653478,0.286414,0.589634,0.799924
154,test.mp4,0,person,0.475198,0.572618,0.241936,0.766484,0.957755
155,test.mp4,17,horse,0.474306,0.657004,0.299911,0.586975,0.711067
155,test.mp4,3,motorbike,0.44813,0.655117,0.311714,0.606755,0.492135
155,test.mp4,0,person,0.476763,0.570975,0.261171,0.735607,0.864251
156,test.mp4,17,horse,0.475651,0.655882,0.312135,0.59962,0.585366
156,test.mp4,3,motorbike,0.44608,0.656043,0.327136,0.609638,0.481718
156,test.mp4,0,person,0.477417,0.57247,0.274576,0.753733,0.892308
157,test.mp4,17,horse,0.476277,0.644848,0.315777,0.625406,0.508862
157,test.mp4,3,motorbike,0.446614,0.647456,0.323661,0.623579,0.279673
157,test.mp4,0,person,0.477234,0.580672,0.27257,0.727658,0.927176
158,test.mp4,17,horse,0.47662,0.645839,0.318546,0.620775,0.442099
158,test.mp4,3,motorbike,0.444771,0.649321,0.32586,0.626297,0.290465
158,test.mp4,0,person,0.477663,0.578946,0.279016,0.725428,0.9186
159,test.mp4,17,horse,0.475871,0.648748,0.325812,0.622078,0.563236
159,test.mp4,3,motorbike,0.445528,0.651004,0.331592,0.634073,0.378344
159,test.mp4,0,person,0.478036,0.578534,0.27695,0.723652,0.858218
160,test.mp4,17,horse,0.475313,0.644551,0.316888,0.632605,0.554897
160,test.mp4,3,motorbike,0.448956,0.64566,0.306082,0.639556,0.305308
160,test.mp4,0,person,0.478121,0.581344,0.269946,0.723469,0.892612
161,test.mp4,17,horse,0.448042,0.646127,0.311378,0.637454,0.345575
161,test.mp4,0,person,0.477196,0.582365,0.270606,0.73048,0.943589
162,test.mp4,3,motorbike,0.446105,0.644558,0.315077,0.630374,0.261616
162,test.mp4,17,horse,0.446105,0.644558,0.315077,0.630374,0.592133
162,test.mp4,0,person,0.474569,0.581992,0.276154,0.720044,0.938659
163,test.mp4,3,motorbike,0.444387,0.646281,0.31553,0.6096,0.316202
163,test.mp4,17,horse,0.444387,0.646281,0.31553,0.6096,0.802177
163,test.mp4,0,person,0.474676,0.5818,0.268439,0.709371,0.943127
164,test.mp4,3,motorbike,0.442978,0.649601,0.327318,0.616612,0.536015
164,test.mp4,17,horse,0.442978,0.649601,0.327318,0.616612,0.829076
164,test.mp4,0,person,0.473618,0.581165,0.265392,0.706444,0.952772
165,test.mp4,3,motorbike,0.44448,0.652172,0.321556,0.615491,0.570761
165,test.mp4,17,horse,0.44448,0.652172,0.321556,0.615491,0.68388
165,test.mp4,0,person,0.472165,0.584541,0.276871,0.711521,0.961381
166,test.mp4,3,motorbike,0.440955,0.650404,0.340408,0.62474,0.395097
166,test.mp4,17,horse,0.440955,0.650404,0.340408,0.62474,0.708067
166,test.mp4,0,person,0.445167,0.582504,0.297924,0.727342,0.927452
167,test.mp4,3,motorbike,0.440845,0.643874,0.342727,0.64291,0.323188
167,test.mp4,17,horse,0.440845,0.643874,0.342727,0.64291,0.671009
167,test.mp4,0,person,0.445129,0.583927,0.300762,0.732636,0.924881
168,test.mp4,3,motorbike,0.440798,0.644549,0.335148,0.6403,0.350429
168,test.mp4,17,horse,0.440798,0.644549,0.335148,0.6403,0.637004
168,test.mp4,0,person,0.444617,0.583298,0.296357,0.740487,0.946701
169,test.mp4,3,motorbike,0.445128,0.643399,0.320275,0.638153,0.435984
169,test.mp4,17,horse,0.445128,0.643399,0.320275,0.638153,0.362985
169,test.mp4,0,person,0.472805,0.586617,0.273077,0.719186,0.971526
170,test.mp4,3,motorbike,0.445446,0.643089,0.31479,0.6347,0.644143
170,test.mp4,0,person,0.471531,0.587242,0.280009,0.725238,0.973486
171,test.mp4,3,motorbike,0.446252,0.641164,0.319108,0.632211,0.414541
171,test.mp4,0,person,0.471762,0.588759,0.286543,0.720148,0.978378
172,test.mp4,3,motorbike,0.44828,0.645773,0.306682,0.622886,0.439402
172,test.mp4,0,person,0.471402,0.585362,0.280084,0.721697,0.983918
173,test.mp4,3,motorbike,0.449956,0.649772,0.309431,0.61338,0.585404
173,test.mp4,0,person,0.472782,0.583237,0.280364,0.7369,0.986877
174,test.mp4,3,motorbike,0.450208,0.645079,0.308788,0.623381,0.488771
174,test.mp4,0,person,0.473382,0.583253,0.27664,0.747753,0.979315
175,test.mp4,3,motorbike,0.450763,0.644929,0.309223,0.609751,0.416454
175,test.mp4,0,person,0.474273,0.583702,0.276112,0.736622,0.98166
176,test.mp4,3,motorbike,0.449756,0.645437,0.306054,0.607843,0.3202
176,test.mp4,0,person,0.474982,0.583545,0.277776,0.73653,0.98804
177,test.mp4,0,person,0.473878,0.58259,0.280912,0.74293,0.989363
178,test.mp4,3,motorbike,0.449502,0.646734,0.311731,0.6194,0.289431
178,test.mp4,0,person,0.474769,0.583965,0.275159,0.729278,0.989366
179,test.mp4,3,motorbike,0.449193,0.647139,0.306946,0.612689,0.262866
179,test.mp4,0,person,0.474247,0.583448,0.276413,0.723729,0.986272
180,test.mp4,3,motorbike,0.448999,0.649336,0.310643,0.616162,0.347641
180,test.mp4,17,horse,0.448999,0.649336,0.310643,0.616162,0.309004
180,test.mp4,0,person,0.474262,0.583164,0.270697,0.736688,0.980075
181,test.mp4,3,motorbike,0.449672,0.649446,0.309697,0.608907,0.410691
181,test.mp4,17,horse,0.449672,0.649446,0.309697,0.608907,0.33379
181,test.mp4,0,person,0.475617,0.582857,0.267593,0.74053,0.97693
182,test.mp4,3,motorbike,0.44963,0.649104,0.300566,0.606596,0.437478
182,test.mp4,0,person,0.477462,0.582313,0.261551,0.732689,0.969348
183,test.mp4,3,motorbike,0.449352,0.648219,0.305088,0.599136,0.503161
183,test.mp4,0,person,0.476563,0.581272,0.268522,0.735738,0.974279
184,test.mp4,3,motorbike,0.449402,0.648492,0.306326,0.60148,0.528498
184,test.mp4,0,person,0.476611,0.582497,0.271451,0.737592,0.968749
185,test.mp4,3,motorbike,0.450012,0.649909,0.313123,0.603388,0.631786
185,test.mp4,0,person,0.476787,0.581773,0.272061,0.740037,0.975796
186,test.mp4,3,motorbike,0.448491,0.654228,0.314426,0.594707,0.772708
186,test.mp4,0,person,0.473807,0.580419,0.275557,0.729743,0.972007
187,test.mp4,3,motorbike,0.44928,0.657491,0.306034,0.587505,0.799348
187,test.mp4,0,person,0.473651,0.578208,0.271611,0.738064,0.973579
188,test.mp4,3,motorbike,0.448902,0.649165,0.304382,0.610843,0.767591
188,test.mp4,0,person,0.474647,0.582652,0.264883,0.74203,0.964956
189,test.mp4,3,motorbike,0.449508,0.647917,0.310472,0.615222,0.652543
189,test.mp4,0,person,0.475196,0.583996,0.27182,0.739873,0.97038
190,test.mp4,3,motorbike,0.447077,0.648172,0.293587,0.576349,0.26086
190,test.mp4,0,person,0.48042,0.58515,0.248237,0.696834,0.952084
191,test.mp4,3,motorbike,0.446485,0.648493,0.292669,0.575713,0.3171
191,test.mp4,0,person,0.482919,0.585204,0.243093,0.69386,0.952326
192,test.mp4,0,person,0.481201,0.585331,0.256435,0.695564,0.957567
193,test.mp4,0,person,0.483924,0.588647,0.250268,0.687282,0.958056
194,test.mp4,0,person,0.482079,0.587368,0.262785,0.695744,0.969368
195,test.mp4,0,person,0.482832,0.586673,0.265665,0.708856,0.975468
196,test.mp4,0,person,0.481611,0.588221,0.26815,0.713346,0.978065
197,test.mp4,0,person,0.481809,0.587834,0.271965,0.693067,0.978756
198,test.mp4,0,person,0.481734,0.586718,0.265811,0.69601,0.968869
199,test.mp4,0,person,0.479975,0.586551,0.272755,0.710773,0.977952
200,test.mp4,0,person,0.479266,0.585867,0.274602,0.714761,0.98224
201,test.mp4,0,person,0.479486,0.588333,0.265881,0.701706,0.949085
202,test.mp4,0,person,0.479464,0.588458,0.263433,0.703295,0.9703
203,test.mp4,0,person,0.481639,0.587075,0.256235,0.705163,0.957406
204,test.mp4,0,person,0.480946,0.587475,0.264587,0.707296,0.966681
205,test.mp4,3,motorbike,0.479536,0.635787,0.298596,0.633809,0.284137
205,test.mp4,0,person,0.480773,0.587048,0.264389,0.709912,0.959946
206,test.mp4,3,motorbike,0.479077,0.636706,0.298979,0.625208,0.292132
206,test.mp4,0,person,0.481334,0.585061,0.260523,0.711775,0.95111
207,test.mp4,0,person,0.479184,0.587353,0.268116,0.70495,0.959667
208,test.mp4,3,motorbike,0.4786,0.633756,0.303822,0.634754,0.28293
208,test.mp4,0,person,0.479199,0.589751,0.270677,0.702412,0.930019
209,test.mp4,0,person,0.479055,0.591181,0.27286,0.698385,0.942525
210,test.mp4,0,person,0.478857,0.59051,0.271097,0.704207,0.9353
211,test.mp4,3,motorbike,0.446659,0.644956,0.31862,0.625447,0.280292
211,test.mp4,0,person,0.479989,0.589114,0.260808,0.701536,0.936488
212,test.mp4,3,motorbike,0.446919,0.646786,0.318449,0.626084,0.364477
212,test.mp4,0,person,0.478257,0.586873,0.267153,0.700561,0.942504
213,test.mp4,3,motorbike,0.44693,0.648117,0.314702,0.622203,0.531437
213,test.mp4,0,person,0.482694,0.587453,0.250303,0.684946,0.913532
214,test.mp4,3,motorbike,0.447742,0.645339,0.302378,0.613195,0.49889
214,test.mp4,0,person,0.483787,0.589112,0.248783,0.686395,0.969857
215,test.mp4,3,motorbike,0.448384,0.646869,0.303093,0.622878,0.640433
215,test.mp4,0,person,0.482663,0.589396,0.252489,0.69486,0.96423
216,test.mp4,3,motorbike,0.448218,0.64731,0.304635,0.619911,0.73491
216,test.mp4,0,person,0.481908,0.59059,0.260155,0.682803,0.97107
217,test.mp4,3,motorbike,0.444607,0.645069,0.311037,0.640429,0.715818
217,test.mp4,0,person,0.444582,0.5927,0.29454,0.703737,0.97034
218,test.mp4,3,motorbike,0.44531,0.642893,0.302961,0.644632,0.523067
218,test.mp4,0,person,0.483284,0.594712,0.255182,0.680988,0.967442
219,test.mp4,3,motorbike,0.444906,0.64283,0.307521,0.627084,0.473368
219,test.mp4,0,person,0.488398,0.594082,0.241583,0.690379,0.973637
220,test.mp4,3,motorbike,0.442691,0.642478,0.318588,0.636622,0.481106
220,test.mp4,0,person,0.486071,0.593669,0.24904,0.683495,0.959079
221,test.mp4,3,motorbike,0.443113,0.642595,0.313516,0.629236,0.335979
221,test.mp4,0,person,0.490555,0.594163,0.242187,0.693604,0.96293
221,test.mp4,0,person,0.668049,0.623192,0.094711,0.304784,0.500122
222,test.mp4,0,person,0.490593,0.595128,0.236503,0.703474,0.948747
222,test.mp4,0,person,0.667787,0.607619,0.092531,0.30397,0.712445
223,test.mp4,3,motorbike,0.446504,0.644498,0.306907,0.630465,0.288926
223,test.mp4,0,person,0.492112,0.591577,0.239256,0.677222,0.896019
223,test.mp4,0,person,0.666837,0.601568,0.100074,0.322764,0.334568
224,test.mp4,3,motorbike,0.446992,0.651257,0.306332,0.606763,0.572767
224,test.mp4,0,person,0.497234,0.585498,0.223441,0.677488,0.906924
225,test.mp4,3,motorbike,0.445006,0.641961,0.314188,0.638272,0.45384
225,test.mp4,0,person,0.485131,0.588127,0.249206,0.692785,0.954808
226,test.mp4,3,motorbike,0.442626,0.641582,0.320589,0.630329,0.34414
226,test.mp4,0,person,0.480846,0.587087,0.269103,0.700421,0.96388
227,test.mp4,0,person,0.476299,0.588251,0.284406,0.697479,0.947906
228,test.mp4,0,person,0.480431,0.589868,0.286266,0.688339,0.895667
229,test.mp4,3,motorbike,0.477099,0.632136,0.316064,0.66128,0.322412
229,test.mp4,0,person,0.476354,0.585724,0.296124,0.701914,0.959482
230,test.mp4,3,motorbike,0.447173,0.640351,0.349883,0.664377,0.70411
230,test.mp4,0,person,0.473744,0.579251,0.299,0.733511,0.832828
231,test.mp4,17,horse,0.473686,0.644195,0.313182,0.643896,0.320103
231,test.mp4,0,person,0.449112,0.585087,0.333245,0.711414,0.775635
232,test.mp4,0,person,0.480615,0.596915,0.29987,0.745317,0.965072
233,test.mp4,0,person,0.487674,0.598798,0.294819,0.710609,0.95791
234,test.mp4,3,motorbike,0.449889,0.64568,0.309179,0.635142,0.696907
234,test.mp4,0,person,0.480502,0.599471,0.285674,0.715316,0.921783
235,test.mp4,3,motorbike,0.447778,0.649325,0.331793,0.604625,0.891886
235,test.mp4,0,person,0.481467,0.595936,0.294517,0.696113,0.898178
236,test.mp4,3,motorbike,0.447241,0.647161,0.311316,0.598533,0.40521
236,test.mp4,0,person,0.449304,0.597193,0.296942,0.622768,0.630328
237,test.mp4,3,motorbike,0.479106,0.642812,0.346708,0.628844,0.518915
237,test.mp4,0,person,0.442548,0.595858,0.308157,0.583284,0.827976
238,test.mp4,3,motorbike,0.445044,0.644862,0.303514,0.54608,0.296906
238,test.mp4,0,person,0.493854,0.597762,0.292941,0.523182,0.843667
239,test.mp4,3,motorbike,0.497373,0.719095,0.329228,0.46414,0.901767
239,test.mp4,0,person,0.486261,0.603333,0.279185,0.53278,0.85785
240,test.mp4,3,motorbike,0.49663,0.717988,0.328479,0.476215,0.419987
240,test.mp4,17,horse,0.49663,0.717988,0.328479,0.476215,0.3656
240,test.mp4,0,person,0.481484,0.659164,0.324919,0.55757,0.909338
240,test.mp4,0,person,0.661099,0.605949,0.082757,0.314684,0.623298
241,test.mp4,0,person,0.489198,0.680892,0.300346,0.550245,0.869155
241,test.mp4,0,person,0.661869,0.603409,0.081467,0.30731,0.426154
242,test.mp4,0,person,0.497102,0.681037,0.327626,0.54557,0.842498
243,test.mp4,0,person,0.482184,0.716807,0.275743,0.540659,0.748787
243,test.mp4,17,horse,0.482184,0.716807,0.275743,0.540659,0.327037
243,test.mp4,0,person,0.377179,0.595029,0.097746,0.32167,0.382356
244,test.mp4,0,person,0.447334,0.722233,0.227407,0.537082,0.970055
245,test.mp4,0,person,0.445287,0.722777,0.236254,0.539864,0.889069
246,test.mp4,0,person,0.491154,0.722492,0.28954,0.505488,0.972825
247,test.mp4,0,person,0.487258,0.726127,0.297216,0.504638,0.97781
248,test.mp4,0,person,0.495303,0.724125,0.306375,0.511069,0.965322
249,test.mp4,0,person,0.497184,0.723671,0.30253,0.514587,0.971608
250,test.mp4,0,person,0.498955,0.717646,0.290678,0.526748,0.974155
251,test.mp4,0,person,0.498705,0.718266,0.291655,0.529404,0.969716
252,test.mp4,0,person,0.506304,0.721784,0.298416,0.516692,0.925851
252,test.mp4,0,person,0.362937,0.590722,0.080414,0.302797,0.50364
253,test.mp4,17,horse,0.521151,0.7965,0.333182,0.374258,0.494288
253,test.mp4,0,person,0.51218,0.720751,0.302392,0.506214,0.784984
253,test.mp4,0,person,0.358327,0.591884,0.061722,0.284801,0.574559
254,test.mp4,0,person,0.509674,0.721057,0.273965,0.50961,0.882083
254,test.mp4,0,person,0.357777,0.594588,0.059829,0.286477,0.689434
254,test.mp4,0,person,0.412446,0.708755,0.116632,0.479183,0.403825
254,test.mp4,0,person,0.24944,0.597449,0.050373,0.292646,0.359542
254,test.mp4,0,person,0.472421,0.523574,0.074507,0.168382,0.304971
254,test.mp4,0,person,0.087034,0.596066,0.064674,0.258059,0.254725
255,test.mp4,0,person,0.507881,0.725133,0.310971,0.502457,0.460765
255,test.mp4,17,horse,0.507881,0.725133,0.310971,0.502457,0.76754
255,test.mp4,0,person,0.357222,0.596185,0.060988,0.290022,0.400999
255,test.mp4,0,person,0.086045,0.594264,0.063395,0.262391,0.259396
255,test.mp4,0,person,0.256963,0.59977,0.08437,0.326168,0.255513
256,test.mp4,0,person,0.504007,0.726961,0.295441,0.500437,0.475964
256,test.mp4,17,horse,0.504007,0.726961,0.295441,0.500437,0.777831
256,test.mp4,0,person,0.358182,0.597843,0.060294,0.276467,0.43677
257,test.mp4,0,person,0.493059,0.717693,0.284407,0.522408,0.717638
257,test.mp4,17,horse,0.493059,0.717693,0.284407,0.522408,0.678495
258,test.mp4,17,horse,0.499717,0.712745,0.309396,0.538668,0.941502
258,test.mp4,0,person,0.494058,0.681611,0.28906,0.505683,0.394738
259,test.mp4,17,horse,0.511071,0.712955,0.321652,0.536928,0.963723
260,test.mp4,0,person,0.492383,0.70833,0.285775,0.553493,0.637227
260,test.mp4,16,dog,0.492383,0.70833,0.285775,0.553493,0.33723
260,test.mp4,17,horse,0.492383,0.70833,0.285775,0.553493,0.293043
261,test.mp4,0,person,0.487529,0.707247,0.269503,0.571412,0.93505
261,test.mp4,17,horse,0.487529,0.707247,0.269503,0.571412,0.430713
262,test.mp4,17,horse,0.488796,0.704999,0.311196,0.569998,0.918042
262,test.mp4,0,person,0.479654,0.678068,0.289935,0.587784,0.678203
263,test.mp4,17,horse,0.494112,0.708972,0.321364,0.527747,0.836499
263,test.mp4,0,person,0.444083,0.678426,0.253015,0.5658,0.457349
264,test.mp4,0,person,0.447812,0.719055,0.254453,0.540072,0.97016
265,test.mp4,0,person,0.447958,0.716384,0.254244,0.54994,0.977452
266,test.mp4,17,horse,0.479914,0.703967,0.32436,0.59,0.75323
266,test.mp4,0,person,0.476921,0.675996,0.295964,0.626608,0.418229
267,test.mp4,0,person,0.434818,0.706543,0.240842,0.591478,0.80813
268,test.mp4,14,bird,0.496744,0.670706,0.285894,0.602228,0.309855
268,test.mp4,0,person,0.425934,0.70611,0.267699,0.589621,0.298622
269,test.mp4,0,person,0.419733,0.703322,0.27509,0.60404,0.77415
270,test.mp4,17,horse,0.489912,0.667915,0.323419,0.609514,0.691368
